|6.6.6
morb_1.tab                                                                                          
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_Sp vol_fraction_Pl vol_fraction_Aki vol_fraction_Cpx vol_fraction_O vol_fraction_Ring vol_fraction_seif vol_fraction_Ppv vol_fraction_Opx vol_fraction_Wus vol_fraction_Gt vol_fraction_st vol_fraction_C2_c vol_fraction_coe vol_fraction_q vol_fraction_CF vol_fraction_Pv vol_fraction_ky vol_fraction_ca_pv
10000.0 1400.00 3101.74 0.308607E-004 1163.16 6.83764 3.82640 -0.113559E+008 0.000000 0.399550 0.000000 0.362619 0.000000 0.000000 0.000000 0.000000 0.237831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30000.0 1400.00 3480.38 0.274874E-004 1163.05 8.09256 4.48382 -0.108440E+008 0.000000 0.000000 0.000000 0.594222 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.315742 0.000000 0.000000 0.090035 0.000000 0.000000 0.000000 0.000000 0.000000
50000.0 1400.00 3549.79 0.252204E-004 1158.94 8.35253 4.58358 -0.103074E+008 0.000000 0.000000 0.000000 0.521220 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.388423 0.000000 0.000000 0.090357 0.000000 0.000000 0.000000 0.000000 0.000000
70000.0 1400.00 3605.69 0.234753E-004 1155.46 8.54412 4.64935 -0.977158E+007 0.000000 0.000000 0.000000 0.490251 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.419357 0.000000 0.000000 0.090393 0.000000 0.000000 0.000000 0.000000 0.000000
90000.0 1400.00 3752.81 0.232314E-004 1154.90 8.91984 4.86618 -0.927447E+007 0.000000 0.000000 0.000000 0.481632 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.452024 0.066344 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
110000. 1400.00 3804.10 0.219126E-004 1152.01 9.08323 4.92549 -0.875984E+007 0.000000 0.000000 0.000000 0.449883 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.483298 0.066820 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
130000. 1400.00 3862.71 0.207284E-004 1149.40 9.26904 5.00672 -0.824944E+007 0.000000 0.000000 0.000000 0.378905 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.553670 0.067426 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
150000. 1400.00 3909.77 0.197326E-004 1147.13 9.41531 5.06251 -0.774910E+007 0.000000 0.000000 0.000000 0.346619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.585549 0.067832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 1400.00 3963.42 0.188446E-004 1145.07 9.57764 5.13670 -0.725547E+007 0.000000 0.000000 0.000000 0.280374 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.651272 0.068354 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
190000. 1400.00 4071.65 0.188989E-004 1146.98 9.85631 5.32077 -0.677728E+007 0.000000 0.000000 0.000000 0.116880 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.756427 0.069813 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.056880
210000. 1400.00 4190.68 0.194793E-004 1150.24 10.1515 5.53449 -0.633368E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.034447 0.000000 0.000000 0.000000 0.000000 0.744503 0.083691 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.137359
230000. 1400.00 4252.36 0.194165E-004 1150.45 10.2875 5.60797 -0.588220E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025890 0.707736 0.103527 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162847
250000. 1400.00 4348.06 0.192937E-004 1150.27 10.4906 5.75116 -0.545277E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.046231 0.554262 0.153235 0.000000 0.000000 0.000000 0.058261 0.000000 0.000000 0.188011
270000. 1400.00 4595.66 0.203460E-004 1152.63 11.0659 6.24736 -0.509198E+007 0.000000 0.000000 0.026398 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.121328 0.000000 0.335933 0.000000 0.000000 0.000000 0.270451 0.000000 0.000000 0.245891
290000. 1400.00 4628.89 0.199404E-004 1151.49 11.1516 6.28501 -0.466937E+007 0.000000 0.000000 0.015062 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.108156 0.000000 0.322863 0.000000 0.000000 0.000000 0.278626 0.029231 0.000000 0.246062
310000. 1400.00 4663.14 0.196432E-004 1150.89 11.2381 6.32014 -0.425062E+007 0.000000 0.000000 0.007255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.084640 0.000000 0.295688 0.000000 0.000000 0.000000 0.284698 0.081408 0.000000 0.246312
330000. 1400.00 4694.32 0.192650E-004 1149.71 11.3206 6.35817 -0.383482E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.073452 0.000000 0.284348 0.000000 0.000000 0.000000 0.290462 0.105316 0.000000 0.246423
350000. 1400.00 4724.06 0.188879E-004 1148.50 11.4041 6.39726 -0.342174E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.063882 0.000000 0.272400 0.000000 0.000000 0.000000 0.289038 0.128199 0.000000 0.246481
370000. 1400.00 4754.02 0.185605E-004 1147.45 11.4867 6.43530 -0.301131E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.050455 0.000000 0.255555 0.000000 0.000000 0.000000 0.286373 0.161042 0.000000 0.246575
390000. 1400.00 4782.47 0.182281E-004 1146.36 11.5648 6.46935 -0.260231E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.042573 0.000000 0.244579 0.000000 0.000000 0.000000 0.282556 0.183682 0.000000 0.246610
410000. 1400.00 4810.72 0.179301E-004 1145.40 11.6413 6.50204 -0.219597E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.033217 0.000000 0.231609 0.000000 0.000000 0.000000 0.278780 0.209737 0.000000 0.246657
430000. 1400.00 4838.59 0.176417E-004 1144.42 11.7163 6.53565 -0.179319E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.023511 0.000000 0.219428 0.000000 0.000000 0.000000 0.277940 0.232418 0.000000 0.246703
450000. 1400.00 4866.90 0.174044E-004 1143.62 11.7901 6.56713 -0.139310E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009188 0.000000 0.201225 0.000000 0.000000 0.000000 0.275362 0.267434 0.000000 0.246791
470000. 1400.00 4893.86 0.171487E-004 1142.71 11.8607 6.59655 -994065. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.188870 0.000000 0.000000 0.000000 0.271912 0.292390 0.000000 0.246827
490000. 1400.00 4918.77 0.168277E-004 1141.49 11.9279 6.62697 -596128. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189027 0.000000 0.000000 0.000000 0.271840 0.292355 0.000000 0.246779
510000. 1400.00 4943.37 0.165209E-004 1140.31 11.9942 6.65702 -199944. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189107 0.000000 0.000000 0.000000 0.271603 0.292559 0.000000 0.246731
530000. 1400.00 4967.64 0.162255E-004 1139.17 12.0592 6.68649 194362. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189293 0.000000 0.000000 0.000000 0.271651 0.292371 0.000000 0.246685
550000. 1400.00 4991.59 0.159415E-004 1138.07 12.1230 6.71517 586900. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189491 0.000000 0.000000 0.000000 0.271735 0.292135 0.000000 0.246639
570000. 1400.00 5015.26 0.156687E-004 1137.00 12.1859 6.74356 977736. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189677 0.000000 0.000000 0.000000 0.271816 0.291913 0.000000 0.246594
590000. 1400.00 5038.62 0.154048E-004 1135.96 12.2474 6.77080 0.136678E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189974 0.000000 0.000000 0.000000 0.272164 0.291314 0.000000 0.246548
610000. 1400.00 5061.73 0.151534E-004 1134.96 12.3085 6.79825 0.175440E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.190017 0.000000 0.000000 0.000000 0.271920 0.291558 0.000000 0.246505
630000. 1400.00 5084.56 0.149096E-004 1133.98 12.3684 6.82504 0.214027E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.190211 0.000000 0.000000 0.000000 0.272058 0.291269 0.000000 0.246462
650000. 1400.00 5107.13 0.146742E-004 1133.04 12.4274 6.85127 0.252452E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.190428 0.000000 0.000000 0.000000 0.272263 0.290889 0.000000 0.246420
670000. 1400.00 5129.45 0.144474E-004 1132.12 12.4855 6.87701 0.290725E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.190601 0.000000 0.000000 0.000000 0.272369 0.290651 0.000000 0.246378
690000. 1400.00 5151.53 0.142279E-004 1131.22 12.5427 6.90238 0.328840E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.190823 0.000000 0.000000 0.000000 0.272609 0.290231 0.000000 0.246338
710000. 1400.00 5173.37 0.140156E-004 1130.34 12.5992 6.92736 0.366803E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.191061 0.000000 0.000000 0.000000 0.272902 0.289740 0.000000 0.246298
730000. 1400.00 5194.99 0.138105E-004 1129.49 12.6548 6.95188 0.404619E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.191265 0.000000 0.000000 0.000000 0.273120 0.289357 0.000000 0.246258
750000. 1400.00 5216.40 0.136121E-004 1128.66 12.7100 6.97655 0.442287E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.191504 0.000000 0.000000 0.000000 0.273451 0.288824 0.000000 0.246221
770000. 1400.00 5237.59 0.134203E-004 1127.85 12.7642 7.00038 0.479818E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.191662 0.000000 0.000000 0.000000 0.273577 0.288578 0.000000 0.246183
790000. 1400.00 5258.56 0.132337E-004 1127.06 12.8176 7.02388 0.517199E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.191924 0.000000 0.000000 0.000000 0.273967 0.287963 0.000000 0.246146
810000. 1400.00 5279.34 0.130528E-004 1126.29 12.8704 7.04713 0.554440E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.192188 0.000000 0.000000 0.000000 0.274377 0.287326 0.000000 0.246110
830000. 1400.00 5299.90 0.128758E-004 1125.53 12.9222 7.06966 0.591533E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.192618 0.000000 0.000000 0.000000 0.275189 0.286120 0.000000 0.246074
850000. 1400.00 5320.29 0.127066E-004 1124.79 12.9737 7.09223 0.628514E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.192748 0.000000 0.000000 0.000000 0.275285 0.285928 0.000000 0.246039
870000. 1400.00 5340.49 0.125414E-004 1124.07 13.0246 7.11444 0.665354E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.192984 0.000000 0.000000 0.000000 0.275645 0.285367 0.000000 0.246004
890000. 1400.00 5360.52 0.123814E-004 1123.36 13.0749 7.13652 0.702065E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.193175 0.000000 0.000000 0.000000 0.275913 0.284940 0.000000 0.245971
910000. 1400.00 5380.36 0.122256E-004 1122.67 13.1245 7.15810 0.738646E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.193399 0.000000 0.000000 0.000000 0.276260 0.284403 0.000000 0.245938
930000. 1400.00 5400.03 0.120736E-004 1121.99 13.1735 7.17937 0.775096E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.193681 0.000000 0.000000 0.000000 0.276754 0.283660 0.000000 0.245906
950000. 1400.00 5419.52 0.119254E-004 1121.32 13.2218 7.20023 0.811418E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194006 0.000000 0.000000 0.000000 0.277356 0.282764 0.000000 0.245874
970000. 1400.00 5438.86 0.117808E-004 1120.66 13.2695 7.22090 0.847612E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194377 0.000000 0.000000 0.000000 0.278078 0.281703 0.000000 0.245843
990000. 1400.00 5458.04 0.116426E-004 1120.03 13.3171 7.24150 0.883710E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194418 0.000000 0.000000 0.000000 0.278011 0.281759 0.000000 0.245812
0.101000E+007 1400.00 5477.05 0.115064E-004 1119.40 13.3638 7.26151 0.919675E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194652 0.000000 0.000000 0.000000 0.278408 0.281159 0.000000 0.245781
0.103000E+007 1400.00 5495.92 0.113739E-004 1118.78 13.4101 7.28154 0.955520E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194887 0.000000 0.000000 0.000000 0.278822 0.280540 0.000000 0.245752
0.105000E+007 1400.00 5514.63 0.112439E-004 1118.17 13.4558 7.30103 0.991244E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195201 0.000000 0.000000 0.000000 0.279423 0.279654 0.000000 0.245723
0.107000E+007 1400.00 5533.20 0.111187E-004 1117.58 13.5012 7.32050 0.102687E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195330 0.000000 0.000000 0.000000 0.279589 0.279387 0.000000 0.245694
0.109000E+007 1400.00 5551.64 0.109947E-004 1116.99 13.5459 7.33963 0.106235E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195705 0.000000 0.000000 0.000000 0.280355 0.278274 0.000000 0.245666
0.111000E+007 1400.00 5569.90 0.108747E-004 1116.41 13.5901 7.35826 0.109775E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195928 0.000000 0.000000 0.000000 0.280743 0.277692 0.000000 0.245637
0.113000E+007 1400.00 5602.91 0.107301E-004 1115.39 13.6410 7.33598 0.113233E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.193982 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.281823 0.277931 0.000000 0.246263
0.115000E+007 1400.00 5627.96 0.108137E-004 1115.39 13.6686 7.36333 0.116708E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195152 0.059428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.284401 0.214476 0.000000 0.246543
0.117000E+007 1400.00 5659.04 0.110619E-004 1115.80 13.6836 7.39955 0.120132E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.196612 0.168460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.287622 0.100216 0.000000 0.247089
0.119000E+007 1400.00 5685.66 0.111765E-004 1115.82 13.7084 7.43005 0.123554E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197671 0.238179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.289937 0.026769 0.000000 0.247444
0.121000E+007 1400.00 5706.87 0.111442E-004 1115.45 13.7432 7.45113 0.126994E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.198082 0.263693 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.290658 0.000000 0.000000 0.247568
0.123000E+007 1400.00 5724.65 0.110315E-004 1114.86 13.7847 7.46782 0.130441E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.198079 0.263981 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.290392 0.000000 0.000000 0.247548
0.125000E+007 1400.00 5742.52 0.109276E-004 1114.30 13.8249 7.48337 0.133884E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197677 0.265672 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.289114 0.000000 0.000000 0.247538
0.127000E+007 1400.00 5759.96 0.108174E-004 1113.72 13.8659 7.49995 0.137307E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197830 0.265403 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.289253 0.000000 0.000000 0.247514
0.129000E+007 1400.00 5777.41 0.107134E-004 1113.16 13.9061 7.51592 0.140725E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197734 0.266003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.288766 0.000000 0.000000 0.247497
0.131000E+007 1400.00 5794.84 0.106144E-004 1112.62 13.9455 7.53125 0.144136E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197456 0.267238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.287821 0.000000 0.000000 0.247484
0.133000E+007 1400.00 5812.10 0.105158E-004 1112.08 13.9846 7.54651 0.147535E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197293 0.268071 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.287167 0.000000 0.000000 0.247469
0.135000E+007 1400.00 5829.36 0.104228E-004 1111.56 14.0232 7.56141 0.150927E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.196896 0.269709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.285936 0.000000 0.000000 0.247459
10000.0 1500.00 3088.67 0.321223E-004 1170.11 6.75876 3.78942 -0.112333E+008 0.000000 0.398983 0.000000 0.345759 0.000000 0.000000 0.000000 0.000000 0.255257 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
30000.0 1500.00 3430.22 0.268321E-004 1168.84 7.81353 4.36249 -0.107138E+008 0.000000 0.000000 0.000000 0.628205 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.274165 0.000000 0.000000 0.000000 0.097630 0.000000 0.000000 0.000000 0.000000
50000.0 1500.00 3530.34 0.257219E-004 1164.74 8.25760 4.52211 -0.101817E+008 0.000000 0.000000 0.000000 0.565947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.344093 0.000000 0.000000 0.089960 0.000000 0.000000 0.000000 0.000000 0.000000
70000.0 1500.00 3594.34 0.238375E-004 1161.10 8.48956 4.60994 -0.965137E+007 0.000000 0.000000 0.000000 0.502636 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.407163 0.000000 0.000000 0.090201 0.000000 0.000000 0.000000 0.000000 0.000000
90000.0 1500.00 3648.01 0.223393E-004 1158.01 8.67609 4.67625 -0.912590E+007 0.000000 0.000000 0.000000 0.468709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.441055 0.000000 0.000000 0.090236 0.000000 0.000000 0.000000 0.000000 0.000000
110000. 1500.00 3795.96 0.222119E-004 1157.83 9.04619 4.89652 -0.864284E+007 0.000000 0.000000 0.000000 0.447352 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.485823 0.066825 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
130000. 1500.00 3846.04 0.210337E-004 1155.12 9.20421 4.95571 -0.813512E+007 0.000000 0.000000 0.000000 0.412888 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.519834 0.067279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
150000. 1500.00 3897.82 0.199928E-004 1152.71 9.36617 5.02240 -0.763390E+007 0.000000 0.000000 0.000000 0.362745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.569491 0.067764 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 1500.00 3957.60 0.190694E-004 1150.52 9.54737 5.11187 -0.713982E+007 0.000000 0.000000 0.000000 0.272118 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.659492 0.068390 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
190000. 1500.00 4053.77 0.189445E-004 1151.84 9.79738 5.27092 -0.666024E+007 0.000000 0.000000 0.000000 0.129841 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.756193 0.069641 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.044325
210000. 1500.00 4170.60 0.195687E-004 1155.99 10.0644 5.46031 -0.620385E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.798713 0.071237 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.130050
230000. 1500.00 4236.90 0.195517E-004 1156.62 10.2362 5.56176 -0.576119E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.018860 0.725407 0.094798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.160936
250000. 1500.00 4319.06 0.193799E-004 1156.49 10.4154 5.68145 -0.533040E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.037448 0.607235 0.133485 0.000000 0.000000 0.000000 0.036806 0.000000 0.000000 0.185026
270000. 1500.00 4515.53 0.199848E-004 1158.50 10.8333 6.03323 -0.494665E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.088295 0.189734 0.273112 0.000000 0.000000 0.000000 0.220536 0.000000 0.000000 0.228323
290000. 1500.00 4620.78 0.202369E-004 1159.24 11.1135 6.24841 -0.455342E+007 0.000000 0.000000 0.010050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.103795 0.000000 0.319168 0.000000 0.000000 0.000000 0.283769 0.036912 0.000000 0.246305
310000. 1500.00 4653.94 0.198750E-004 1158.26 11.1991 6.28561 -0.413444E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.087792 0.000000 0.301971 0.000000 0.000000 0.000000 0.290858 0.072894 0.000000 0.246485
330000. 1500.00 4685.03 0.194919E-004 1157.12 11.2865 6.32601 -0.371895E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.074670 0.000000 0.285456 0.000000 0.000000 0.000000 0.289427 0.103867 0.000000 0.246580
