|6.6.6
pyrolite_1.tab                                                                                      
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_ky vol_fraction_CF vol_fraction_Aki vol_fraction_Ppv vol_fraction_Sp vol_fraction_ca_pv vol_fraction_Wad vol_fraction_Pv vol_fraction_q vol_fraction_C2_c vol_fraction_Cpx vol_fraction_Opx vol_fraction_st vol_fraction_Gt vol_fraction_Wus vol_fraction_Pl vol_fraction_Ring vol_fraction_O vol_fraction_neph
650000. 1400.00 4944.96 0.162095E-004 1182.04 12.4750 6.81581 0.255392E+007 0.000000 0.058334 0.000000 0.000000 0.000000 0.072978 0.000000 0.711027 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157662 0.000000 0.000000 0.000000 0.000000
670000. 1400.00 4966.91 0.159615E-004 1180.99 12.5327 6.83834 0.294822E+007 0.000000 0.058524 0.000000 0.000000 0.000000 0.072971 0.000000 0.711050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157455 0.000000 0.000000 0.000000 0.000000
690000. 1400.00 4988.61 0.157221E-004 1179.96 12.5894 6.86030 0.334083E+007 0.000000 0.058869 0.000000 0.000000 0.000000 0.072963 0.000000 0.710963 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157205 0.000000 0.000000 0.000000 0.000000
710000. 1400.00 5010.06 0.154914E-004 1178.96 12.6456 6.88214 0.373215E+007 0.000000 0.058747 0.000000 0.000000 0.000000 0.072956 0.000000 0.711197 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157101 0.000000 0.000000 0.000000 0.000000
730000. 1400.00 5031.30 0.152676E-004 1177.99 12.7004 6.90301 0.412139E+007 0.000000 0.059528 0.000000 0.000000 0.000000 0.072948 0.000000 0.710801 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156722 0.000000 0.000000 0.000000 0.000000
750000. 1400.00 5052.30 0.150520E-004 1177.04 12.7549 6.92412 0.450954E+007 0.000000 0.059515 0.000000 0.000000 0.000000 0.072941 0.000000 0.710971 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156573 0.000000 0.000000 0.000000 0.000000
770000. 1400.00 5073.08 0.148431E-004 1176.11 12.8085 6.94453 0.489601E+007 0.000000 0.059875 0.000000 0.000000 0.000000 0.072934 0.000000 0.710868 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156323 0.000000 0.000000 0.000000 0.000000
790000. 1400.00 5093.65 0.146410E-004 1175.21 12.8614 6.96476 0.528114E+007 0.000000 0.060007 0.000000 0.000000 0.000000 0.072926 0.000000 0.710925 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156141 0.000000 0.000000 0.000000 0.000000
810000. 1400.00 5114.01 0.144452E-004 1174.32 12.9135 6.98440 0.566481E+007 0.000000 0.060205 0.000000 0.000000 0.000000 0.072919 0.000000 0.710932 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155944 0.000000 0.000000 0.000000 0.000000
830000. 1400.00 5134.15 0.142554E-004 1173.46 12.9649 7.00365 0.604712E+007 0.000000 0.060438 0.000000 0.000000 0.000000 0.072911 0.000000 0.710890 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155761 0.000000 0.000000 0.000000 0.000000
850000. 1400.00 5154.11 0.140714E-004 1172.62 13.0157 7.02275 0.642802E+007 0.000000 0.060510 0.000000 0.000000 0.000000 0.072904 0.000000 0.710992 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155595 0.000000 0.000000 0.000000 0.000000
870000. 1400.00 5173.90 0.138929E-004 1171.79 13.0659 7.04169 0.680745E+007 0.000000 0.060703 0.000000 0.000000 0.000000 0.072897 0.000000 0.711011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155390 0.000000 0.000000 0.000000 0.000000
890000. 1400.00 5193.51 0.137195E-004 1170.98 13.1154 7.06022 0.718537E+007 0.000000 0.061136 0.000000 0.000000 0.000000 0.072890 0.000000 0.710860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155114 0.000000 0.000000 0.000000 0.000000
910000. 1400.00 5212.93 0.135513E-004 1170.18 13.1644 7.07860 0.756224E+007 0.000000 0.061171 0.000000 0.000000 0.000000 0.072883 0.000000 0.710979 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154967 0.000000 0.000000 0.000000 0.000000
930000. 1400.00 5232.16 0.133876E-004 1169.41 13.2125 7.09628 0.793756E+007 0.000000 0.061633 0.000000 0.000000 0.000000 0.072876 0.000000 0.710790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154701 0.000000 0.000000 0.000000 0.000000
950000. 1400.00 5251.16 0.132277E-004 1168.65 13.2596 7.11254 0.831155E+007 0.000000 0.062640 0.000000 0.000000 0.000000 0.072868 0.000000 0.710159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154332 0.000000 0.000000 0.000000 0.000000
970000. 1400.00 5270.12 0.130734E-004 1167.90 13.3071 7.13065 0.868428E+007 0.000000 0.062895 0.000000 0.000000 0.000000 0.072862 0.000000 0.710134 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154109 0.000000 0.000000 0.000000 0.000000
990000. 1400.00 5288.90 0.129234E-004 1167.16 13.3539 7.14840 0.905604E+007 0.000000 0.062493 0.000000 0.000000 0.000000 0.072855 0.000000 0.710617 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154035 0.000000 0.000000 0.000000 0.000000
0.101000E+007 1400.00 5307.44 0.127769E-004 1166.44 13.3999 7.16488 0.942650E+007 0.000000 0.062857 0.000000 0.000000 0.000000 0.072848 0.000000 0.710456 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153839 0.000000 0.000000 0.000000 0.000000
0.103000E+007 1400.00 5325.85 0.126341E-004 1165.73 13.4452 7.18113 0.979571E+007 0.000000 0.062996 0.000000 0.000000 0.000000 0.072841 0.000000 0.710512 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153651 0.000000 0.000000 0.000000 0.000000
0.105000E+007 1400.00 5344.11 0.124956E-004 1165.03 13.4904 7.19767 0.101640E+008 0.000000 0.062534 0.000000 0.000000 0.000000 0.072834 0.000000 0.710987 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153645 0.000000 0.000000 0.000000 0.000000
0.107000E+007 1400.00 5407.47 0.142767E-004 1170.04 13.4346 7.30176 0.105010E+008 0.000000 0.069580 0.000000 0.543988 0.000000 0.073441 0.000000 0.158625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154365 0.000000 0.000000 0.000000 0.000000
0.109000E+007 1400.00 5439.85 0.146659E-004 1170.77 13.4531 7.34835 0.108546E+008 0.000000 0.070286 0.000000 0.701130 0.000000 0.073628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154956 0.000000 0.000000 0.000000 0.000000
0.111000E+007 1400.00 5458.91 0.145059E-004 1169.87 13.4983 7.36858 0.112142E+008 0.000000 0.070075 0.000000 0.701418 0.000000 0.073635 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154873 0.000000 0.000000 0.000000 0.000000
0.113000E+007 1400.00 5477.84 0.143494E-004 1168.97 13.5429 7.38877 0.115722E+008 0.000000 0.070280 0.000000 0.701448 0.000000 0.073642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154630 0.000000 0.000000 0.000000 0.000000
0.115000E+007 1400.00 5496.63 0.141973E-004 1168.10 13.5867 7.40816 0.119295E+008 0.000000 0.070092 0.000000 0.701731 0.000000 0.073649 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154528 0.000000 0.000000 0.000000 0.000000
0.117000E+007 1400.00 5515.28 0.140488E-004 1167.24 13.6303 7.42754 0.122856E+008 0.000000 0.069898 0.000000 0.702015 0.000000 0.073656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154431 0.000000 0.000000 0.000000 0.000000
0.119000E+007 1400.00 5533.78 0.139034E-004 1166.40 13.6730 7.44618 0.126403E+008 0.000000 0.070040 0.000000 0.702079 0.000000 0.073663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154218 0.000000 0.000000 0.000000 0.000000
0.121000E+007 1400.00 5552.08 0.137624E-004 1165.58 13.7156 7.46414 0.129950E+008 0.000000 0.069257 0.000000 0.702706 0.000000 0.073668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154368 0.000000 0.000000 0.000000 0.000000
0.123000E+007 1400.00 5570.45 0.136245E-004 1164.75 13.7571 7.48252 0.133474E+008 0.000000 0.069173 0.000000 0.702967 0.000000 0.073677 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154183 0.000000 0.000000 0.000000 0.000000
0.125000E+007 1400.00 5588.71 0.134901E-004 1163.95 13.7988 7.50128 0.136989E+008 0.000000 0.068806 0.000000 0.703406 0.000000 0.073685 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154103 0.000000 0.000000 0.000000 0.000000
0.127000E+007 1400.00 5606.84 0.133588E-004 1163.15 13.8391 7.51845 0.140495E+008 0.000000 0.068481 0.000000 0.703826 0.000000 0.073693 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153999 0.000000 0.000000 0.000000 0.000000
0.129000E+007 1400.00 5624.82 0.132300E-004 1162.36 13.8794 7.53601 0.143988E+008 0.000000 0.068348 0.000000 0.704105 0.000000 0.073701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153846 0.000000 0.000000 0.000000 0.000000
0.131000E+007 1400.00 5642.71 0.131046E-004 1161.59 13.9194 7.55348 0.147472E+008 0.000000 0.067893 0.000000 0.704599 0.000000 0.073709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153798 0.000000 0.000000 0.000000 0.000000
0.133000E+007 1400.00 5660.24 0.129806E-004 1160.83 13.9583 7.56887 0.150949E+008 0.000000 0.067844 0.000000 0.704752 0.000000 0.073714 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153690 0.000000 0.000000 0.000000 0.000000
0.135000E+007 1400.00 5678.17 0.128620E-004 1160.08 13.9981 7.58763 0.154408E+008 0.000000 0.066984 0.000000 0.705589 0.000000 0.073726 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153701 0.000000 0.000000 0.000000 0.000000
10000.0 1500.00 3249.27 0.390339E-004 1237.30 7.54997 4.34602 -0.117391E+008 0.000000 0.000000 0.000000 0.000000 0.014434 0.000000 0.000000 0.000000 0.000000 0.000000 0.218385 0.208923 0.000000 0.000000 0.000000 0.000000 0.000000 0.558258 0.000000
30000.0 1500.00 3344.61 0.334335E-004 1226.30 7.95727 4.47440 -0.111789E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.215036 0.074262 0.000000 0.130272 0.000000 0.000000 0.000000 0.580429 0.000000
50000.0 1500.00 3393.93 0.300691E-004 1217.67 8.10842 4.52004 -0.106082E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.211455 0.109308 0.000000 0.100039 0.000000 0.000000 0.000000 0.579197 0.000000
70000.0 1500.00 3456.60 0.274690E-004 1212.03 8.33430 4.59497 -0.100571E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.205615 0.069190 0.000000 0.144410 0.000000 0.000000 0.000000 0.580785 0.000000
90000.0 1500.00 3513.03 0.261153E-004 1209.58 8.53634 4.67457 -0.951225E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.059478 0.195103 0.000000 0.000000 0.163689 0.000000 0.000000 0.000000 0.581730 0.000000
110000. 1500.00 3568.44 0.241591E-004 1204.95 8.70625 4.72980 -0.896615E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.047146 0.169682 0.000000 0.000000 0.200447 0.000000 0.000000 0.000000 0.582725 0.000000
130000. 1500.00 3700.08 0.235983E-004 1206.79 9.19972 5.00949 -0.845535E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.418326 0.000000 0.000000 0.049859 0.156594 0.000000 0.000000 0.219947 0.000000 0.000000 0.000000 0.155274 0.000000
150000. 1500.00 3789.67 0.222959E-004 1204.31 9.50253 5.15600 -0.794435E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.573186 0.000000 0.000000 0.000000 0.110148 0.000000 0.000000 0.316666 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 1500.00 3878.26 0.198425E-004 1196.99 9.80594 5.32707 -0.745736E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.140098 0.000000 0.000000 0.000000 0.036355 0.000000 0.000000 0.391738 0.000000 0.000000 0.431809 0.000000 0.000000
190000. 1500.00 3949.50 0.186738E-004 1193.70 10.0613 5.48575 -0.699017E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.005210 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.019905 0.345688 0.000000 0.000000 0.629197 0.000000 0.000000
210000. 1500.00 4000.55 0.182993E-004 1193.52 10.2107 5.55981 -0.651191E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.030984 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025530 0.296315 0.000000 0.000000 0.647171 0.000000 0.000000
230000. 1500.00 4066.15 0.178496E-004 1192.88 10.4108 5.64592 -0.605856E+007 0.000000 0.000000 0.172979 0.000000 0.000000 0.050372 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194260 0.000000 0.000000 0.582389 0.000000 0.000000
250000. 1500.00 4347.03 0.234748E-004 1217.47 10.8340 6.03732 -0.558833E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.058152 0.000000 0.583095 0.000000 0.000000 0.000000 0.000000 0.000000 0.182165 0.176588 0.000000 0.000000 0.000000 0.000000
270000. 1500.00 4402.06 0.231788E-004 1216.61 10.9835 6.12595 -0.515051E+007 0.000000 0.013739 0.000000 0.000000 0.000000 0.063383 0.000000 0.624930 0.000000 0.000000 0.000000 0.000000 0.000000 0.124912 0.173036 0.000000 0.000000 0.000000 0.000000
290000. 1500.00 4484.64 0.233667E-004 1217.52 11.2109 6.28198 -0.473085E+007 0.000000 0.049846 0.000000 0.000000 0.000000 0.073117 0.000000 0.713123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163915 0.000000 0.000000 0.000000 0.000000
310000. 1500.00 4513.28 0.227889E-004 1215.31 11.2930 6.31727 -0.430175E+007 0.000000 0.049881 0.000000 0.000000 0.000000 0.073112 0.000000 0.713376 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163630 0.000000 0.000000 0.000000 0.000000
330000. 1500.00 4541.42 0.222425E-004 1213.21 11.3726 6.35097 -0.387551E+007 0.000000 0.050933 0.000000 0.000000 0.000000 0.073108 0.000000 0.712902 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163057 0.000000 0.000000 0.000000 0.000000
350000. 1500.00 4569.04 0.217282E-004 1211.23 11.4509 6.38433 -0.345097E+007 0.000000 0.051028 0.000000 0.000000 0.000000 0.073103 0.000000 0.713075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162794 0.000000 0.000000 0.000000 0.000000
370000. 1500.00 4596.19 0.212406E-004 1209.34 11.5274 6.41668 -0.302874E+007 0.000000 0.051167 0.000000 0.000000 0.000000 0.073098 0.000000 0.713226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162509 0.000000 0.000000 0.000000 0.000000
390000. 1500.00 4622.89 0.207783E-004 1207.54 11.6021 6.44806 -0.260869E+007 0.000000 0.051415 0.000000 0.000000 0.000000 0.073092 0.000000 0.713281 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162212 0.000000 0.000000 0.000000 0.000000
410000. 1500.00 4649.15 0.203396E-004 1205.82 11.6754 6.47878 -0.219058E+007 0.000000 0.051338 0.000000 0.000000 0.000000 0.073086 0.000000 0.713561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162015 0.000000 0.000000 0.000000 0.000000
430000. 1500.00 4675.02 0.199215E-004 1204.18 11.7470 6.50842 -0.177485E+007 0.000000 0.051865 0.000000 0.000000 0.000000 0.073079 0.000000 0.713402 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161654 0.000000 0.000000 0.000000 0.000000
450000. 1500.00 4700.50 0.195228E-004 1202.60 11.8171 6.53730 -0.136123E+007 0.000000 0.052432 0.000000 0.000000 0.000000 0.073073 0.000000 0.713228 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161267 0.000000 0.000000 0.000000 0.000000
470000. 1500.00 4725.58 0.191438E-004 1201.10 11.8862 6.56583 -949096. 0.000000 0.052274 0.000000 0.000000 0.000000 0.073066 0.000000 0.713530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161130 0.000000 0.000000 0.000000 0.000000
490000. 1500.00 4750.31 0.187812E-004 1199.65 11.9538 6.59350 -539053. 0.000000 0.052328 0.000000 0.000000 0.000000 0.073059 0.000000 0.713690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.160923 0.000000 0.000000 0.000000 0.000000
510000. 1500.00 4774.69 0.184344E-004 1198.25 12.0202 6.62054 -130993. 0.000000 0.052538 0.000000 0.000000 0.000000 0.073052 0.000000 0.713736 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.160675 0.000000 0.000000 0.000000 0.000000
530000. 1500.00 4798.74 0.181022E-004 1196.91 12.0853 6.64693 275189. 0.000000 0.052787 0.000000 0.000000 0.000000 0.073044 0.000000 0.713748 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.160420 0.000000 0.000000 0.000000 0.000000
550000. 1500.00 4822.47 0.177837E-004 1195.61 12.1492 6.67265 679502. 0.000000 0.053136 0.000000 0.000000 0.000000 0.073037 0.000000 0.713684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.160142 0.000000 0.000000 0.000000 0.000000
570000. 1500.00 4845.90 0.174782E-004 1194.36 12.2122 6.69795 0.108205E+007 0.000000 0.053455 0.000000 0.000000 0.000000 0.073029 0.000000 0.713638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.159878 0.000000 0.000000 0.000000 0.000000
590000. 1500.00 4869.04 0.171845E-004 1193.15 12.2740 6.72267 0.148272E+007 0.000000 0.053867 0.000000 0.000000 0.000000 0.073022 0.000000 0.713545 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.159566 0.000000 0.000000 0.000000 0.000000
610000. 1500.00 4891.87 0.169027E-004 1191.98 12.3348 6.74676 0.188190E+007 0.000000 0.054157 0.000000 0.000000 0.000000 0.073014 0.000000 0.713482 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.159346 0.000000 0.000000 0.000000 0.000000
630000. 1500.00 4914.42 0.166314E-004 1190.85 12.3946 6.77046 0.227936E+007 0.000000 0.054378 0.000000 0.000000 0.000000 0.073007 0.000000 0.713491 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.159124 0.000000 0.000000 0.000000 0.000000
650000. 1500.00 4936.72 0.163700E-004 1189.75 12.4536 6.79380 0.267507E+007 0.000000 0.054694 0.000000 0.000000 0.000000 0.072999 0.000000 0.713443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.158865 0.000000 0.000000 0.000000 0.000000
670000. 1500.00 4958.76 0.161180E-004 1188.68 12.5115 6.81648 0.306913E+007 0.000000 0.055113 0.000000 0.000000 0.000000 0.072991 0.000000 0.713311 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.158585 0.000000 0.000000 0.000000 0.000000
690000. 1500.00 4980.55 0.158748E-004 1187.64 12.5685 6.83875 0.346156E+007 0.000000 0.055496 0.000000 0.000000 0.000000 0.072984 0.000000 0.713218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.158302 0.000000 0.000000 0.000000 0.000000
710000. 1500.00 5002.07 0.156404E-004 1186.64 12.6247 6.86032 0.385260E+007 0.000000 0.055872 0.000000 0.000000 0.000000 0.072976 0.000000 0.713076 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.158076 0.000000 0.000000 0.000000 0.000000
730000. 1500.00 5023.36 0.154140E-004 1185.66 12.6801 6.88176 0.424212E+007 0.000000 0.056086 0.000000 0.000000 0.000000 0.072968 0.000000 0.713068 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157878 0.000000 0.000000 0.000000 0.000000
750000. 1500.00 5044.43 0.151951E-004 1184.71 12.7348 6.90288 0.463005E+007 0.000000 0.056379 0.000000 0.000000 0.000000 0.072960 0.000000 0.713012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157649 0.000000 0.000000 0.000000 0.000000
770000. 1500.00 5065.29 0.149834E-004 1183.78 12.7888 6.92370 0.501652E+007 0.000000 0.056586 0.000000 0.000000 0.000000 0.072952 0.000000 0.713017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157445 0.000000 0.000000 0.000000 0.000000
790000. 1500.00 5085.93 0.147788E-004 1182.88 12.8421 6.94435 0.540166E+007 0.000000 0.056507 0.000000 0.000000 0.000000 0.072945 0.000000 0.713238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157310 0.000000 0.000000 0.000000 0.000000
810000. 1500.00 5106.35 0.145803E-004 1182.00 12.8945 6.96416 0.578519E+007 0.000000 0.056863 0.000000 0.000000 0.000000 0.072937 0.000000 0.713125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157075 0.000000 0.000000 0.000000 0.000000
830000. 1500.00 5126.57 0.143878E-004 1181.13 12.9460 6.98357 0.616724E+007 0.000000 0.057230 0.000000 0.000000 0.000000 0.072929 0.000000 0.713023 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156817 0.000000 0.000000 0.000000 0.000000
850000. 1500.00 5146.59 0.142016E-004 1180.29 12.9972 7.00302 0.654810E+007 0.000000 0.057365 0.000000 0.000000 0.000000 0.072922 0.000000 0.713055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156659 0.000000 0.000000 0.000000 0.000000
870000. 1500.00 5166.41 0.140209E-004 1179.47 13.0477 7.02191 0.692763E+007 0.000000 0.057409 0.000000 0.000000 0.000000 0.072914 0.000000 0.713161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156516 0.000000 0.000000 0.000000 0.000000
890000. 1500.00 5186.03 0.138455E-004 1178.67 13.0974 7.04040 0.730589E+007 0.000000 0.057356 0.000000 0.000000 0.000000 0.072906 0.000000 0.713331 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156407 0.000000 0.000000 0.000000 0.000000
910000. 1500.00 5205.49 0.136750E-004 1177.88 13.1465 7.05872 0.768257E+007 0.000000 0.057652 0.000000 0.000000 0.000000 0.072898 0.000000 0.713261 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156189 0.000000 0.000000 0.000000 0.000000
930000. 1500.00 5224.83 0.135091E-004 1177.11 13.1949 7.07681 0.805747E+007 0.000000 0.058610 0.000000 0.000000 0.000000 0.072892 0.000000 0.712734 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155764 0.000000 0.000000 0.000000 0.000000
950000. 1500.00 5243.95 0.133480E-004 1176.36 13.2427 7.09435 0.843147E+007 0.000000 0.059072 0.000000 0.000000 0.000000 0.072884 0.000000 0.712541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155503 0.000000 0.000000 0.000000 0.000000
970000. 1500.00 5262.90 0.131915E-004 1175.62 13.2900 7.11189 0.880428E+007 0.000000 0.059241 0.000000 0.000000 0.000000 0.072877 0.000000 0.712575 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155307 0.000000 0.000000 0.000000 0.000000
